,date,product
68,2019-01-05 16:34:38,hot chocolate
43,2019-01-05 16:42:39,coffee
79,2019-01-05 16:44:01,hot chocolate
49,2019-01-05 16:46:10,hot chocolate
109,2019-01-05 16:48:01,hot chocolate
29,2019-01-05 16:51:41,hot chocolate
30,2019-01-05 16:55:39,soda
84,2019-01-05 16:58:50,hot chocolate
7,2019-01-05 17:09:24,ice cream
15,2019-01-05 17:11:05,ice cream
3,2019-01-05 17:11:39,hot chocolate
14,2019-01-05 17:12:30,hot chocolate
46,2019-01-05 17:13:15,coffee
89,2019-01-05 17:23:37,hot chocolate
41,2019-01-05 17:24:51,hot chocolate
2,2019-01-05 17:28:50,hot chocolate
29,2019-01-05 17:28:51,ice cream
34,2019-01-05 17:31:31,hot chocolate
47,2019-01-05 17:32:10,hot chocolate
27,2019-01-05 17:37:22,ice cream
22,2019-01-05 17:44:56,coffee
9,2019-01-05 17:54:29,coffee
15,2019-01-05 18:02:27,hot chocolate
26,2019-01-05 18:02:38,soda
20,2019-01-05 18:06:00,hot chocolate
36,2019-01-05 18:22:37,hot chocolate
101,2019-01-05 18:22:38,hot chocolate
49,2019-01-05 18:25:04,soda
28,2019-01-05 18:28:39,soda
16,2019-01-05 18:32:44,soda
63,2019-01-05 18:35:02,soda
31,2019-01-05 18:35:54,hot chocolate
57,2019-01-05 18:39:53,soda
65,2019-01-05 18:44:13,soda
25,2019-01-05 18:51:28,soda
12,2019-01-05 18:58:34,ice cream
64,2019-01-05 18:58:38,soda
98,2019-01-06 08:07:03,coffee
41,2019-01-06 08:15:02,coffee
31,2019-01-06 08:17:57,soda
12,2019-01-06 08:18:39,soda
15,2019-01-06 08:21:09,soda
39,2019-01-06 08:24:05,soda
27,2019-01-06 08:27:14,soda
51,2019-01-06 08:32:23,coffee
74,2019-01-06 08:36:52,coffee
64,2019-01-06 08:43:48,coffee
54,2019-01-06 08:45:15,soda
16,2019-01-06 08:51:35,ice cream
5,2019-01-06 08:52:46,soda
87,2019-01-06 08:57:17,coffee
88,2019-01-06 09:08:42,coffee
93,2019-01-06 09:16:45,hot chocolate
65,2019-01-06 09:16:57,coffee
30,2019-01-06 09:18:45,coffee
20,2019-01-06 09:22:27,coffee
9,2019-01-06 09:23:29,coffee
90,2019-01-06 09:26:01,coffee
4,2019-01-06 09:26:53,ice cream
56,2019-01-06 09:35:35,coffee
27,2019-01-06 09:35:53,coffee
63,2019-01-06 09:36:41,coffee
62,2019-01-06 09:36:52,coffee
96,2019-01-06 09:37:36,coffee
4,2019-01-06 09:39:00,coffee
69,2019-01-06 09:43:56,coffee
57,2019-01-06 09:46:05,soda
11,2019-01-06 09:48:19,ice cream
78,2019-01-06 09:48:56,hot chocolate
14,2019-01-06 09:59:51,soda
8,2019-01-06 10:05:16,coffee
87,2019-01-06 10:16:25,hot chocolate
104,2019-01-06 10:16:39,hot chocolate
75,2019-01-06 10:22:51,coffee
101,2019-01-06 10:24:26,coffee
78,2019-01-06 10:24:37,coffee
20,2019-01-06 10:25:49,ice cream
100,2019-01-06 10:26:38,coffee
104,2019-01-06 10:29:33,coffee
80,2019-01-06 10:30:22,hot chocolate
22,2019-01-06 10:31:20,coffee
18,2019-01-06 10:38:41,soda
0,2019-01-06 10:39:18,ice cream
16,2019-01-06 10:39:49,hot chocolate
121,2019-01-06 10:39:50,hot chocolate
46,2019-01-06 10:44:12,coffee
37,2019-01-06 10:46:09,hot chocolate
81,2019-01-06 10:48:16,hot chocolate
47,2019-01-06 10:51:05,coffee
54,2019-01-06 10:51:38,coffee
134,2019-01-06 10:55:02,hot chocolate
22,2019-01-06 10:55:07,soda
76,2019-01-06 10:57:47,coffee
36,2019-01-06 11:01:01,hot chocolate
17,2019-01-06 11:01:11,ice cream
113,2019-01-06 11:05:27,hot chocolate
0,2019-01-06 11:08:29,coffee
0,2019-01-06 11:13:42,hot chocolate
53,2019-01-06 11:14:25,soda
66,2019-01-06 11:18:37,hot chocolate
59,2019-01-06 11:23:55,coffee
94,2019-01-06 11:26:44,coffee
79,2019-01-06 11:27:06,hot chocolate
110,2019-01-06 11:28:06,hot chocolate
40,2019-01-06 11:28:32,coffee
7,2019-01-06 11:31:45,coffee
114,2019-01-06 11:31:59,hot chocolate
4,2019-01-06 11:34:20,hot chocolate
39,2019-01-06 11:39:13,hot chocolate
70,2019-01-06 11:39:25,coffee
18,2019-01-06 11:42:49,ice cream
83,2019-01-06 11:43:53,coffee
71,2019-01-06 11:45:35,coffee
58,2019-01-06 11:47:09,hot chocolate
12,2019-01-06 11:47:34,coffee
10,2019-01-06 11:49:56,ice cream
95,2019-01-06 11:52:51,coffee
65,2019-01-06 11:56:14,hot chocolate
107,2019-01-06 11:57:08,hot chocolate
82,2019-01-06 11:57:41,coffee
34,2019-01-06 11:58:21,soda
9,2019-01-06 11:59:32,hot chocolate
52,2019-01-06 12:01:35,coffee
86,2019-01-06 12:02:50,coffee
9,2019-01-06 12:05:09,ice cream
28,2019-01-06 12:10:11,hot chocolate
25,2019-01-06 12:10:50,soda
29,2019-01-06 12:12:19,coffee
15,2019-01-06 12:13:37,hot chocolate
84,2019-01-06 12:14:57,coffee
2,2019-01-06 12:16:29,coffee
74,2019-01-06 12:21:39,hot chocolate
28,2019-01-06 12:27:58,coffee
1,2019-01-06 12:28:08,coffee
10,2019-01-06 12:28:30,hot chocolate
15,2019-01-06 12:38:50,coffee
59,2019-01-06 12:40:43,soda
68,2019-01-06 12:41:13,coffee
88,2019-01-06 12:42:02,hot chocolate
19,2019-01-06 12:42:22,ice cream
47,2019-01-06 12:46:09,soda
98,2019-01-06 12:46:48,hot chocolate
26,2019-01-06 12:47:07,coffee
25,2019-01-06 12:48:25,coffee
67,2019-01-06 12:49:42,hot chocolate
21,2019-01-06 12:53:26,hot chocolate
26,2019-01-06 12:54:02,soda
101,2019-01-06 12:56:40,hot chocolate
69,2019-01-06 12:57:58,hot chocolate
6,2019-01-06 12:58:00,coffee
89,2019-01-06 12:59:34,hot chocolate
54,2019-01-06 13:03:03,hot chocolate
105,2019-01-06 13:09:11,coffee
21,2019-01-06 13:12:41,coffee
45,2019-01-06 13:14:50,soda
61,2019-01-06 13:16:14,soda
43,2019-01-06 13:16:50,hot chocolate
77,2019-01-06 13:16:58,coffee
93,2019-01-06 13:18:38,coffee
135,2019-01-06 13:24:05,hot chocolate
81,2019-01-06 13:27:02,coffee
116,2019-01-06 13:27:56,hot chocolate
130,2019-01-06 13:30:41,hot chocolate
17,2019-01-06 13:31:25,hot chocolate
44,2019-01-06 13:32:12,hot chocolate
21,2019-01-06 13:32:19,ice cream
32,2019-01-06 13:32:54,coffee
109,2019-01-06 13:32:55,hot chocolate
40,2019-01-06 13:33:32,hot chocolate
97,2019-01-06 13:34:10,hot chocolate
1,2019-01-06 13:36:14,ice cream
34,2019-01-06 13:38:55,hot chocolate
126,2019-01-06 13:45:16,hot chocolate
29,2019-01-06 13:47:06,hot chocolate
28,2019-01-06 13:48:03,soda
12,2019-01-06 13:48:48,hot chocolate
112,2019-01-06 13:50:05,hot chocolate
6,2019-01-06 13:51:48,hot chocolate
8,2019-01-06 13:52:58,ice cream
1,2019-01-06 13:53:31,soda
132,2019-01-06 13:57:13,hot chocolate
51,2019-01-06 13:58:21,hot chocolate
51,2019-01-06 13:58:30,soda
91,2019-01-06 13:58:40,coffee
42,2019-01-06 14:01:29,hot chocolate
19,2019-01-06 14:03:48,hot chocolate
99,2019-01-06 14:05:53,coffee
105,2019-01-06 14:06:33,hot chocolate
23,2019-01-06 14:10:28,coffee
102,2019-01-06 14:15:54,hot chocolate
72,2019-01-06 14:19:00,coffee
71,2019-01-06 14:21:34,hot chocolate
118,2019-01-06 14:22:07,hot chocolate
86,2019-01-06 14:23:30,hot chocolate
97,2019-01-06 14:24:37,coffee
55,2019-01-06 14:26:55,hot chocolate
1,2019-01-06 14:27:54,hot chocolate
60,2019-01-06 14:35:26,soda
66,2019-01-06 14:39:52,soda
32,2019-01-06 14:40:36,hot chocolate
22,2019-01-06 14:41:06,ice cream
72,2019-01-06 14:42:19,hot chocolate
5,2019-01-06 14:44:27,hot chocolate
3,2019-01-06 14:52:11,ice cream
3,2019-01-06 14:53:38,hot chocolate
85,2019-01-06 14:55:08,hot chocolate
47,2019-01-06 14:55:56,hot chocolate
108,2019-01-06 14:56:33,coffee
31,2019-01-06 14:57:15,coffee
64,2019-01-06 14:57:44,hot chocolate
100,2019-01-06 14:58:37,hot chocolate
123,2019-01-06 15:00:22,hot chocolate
16,2019-01-06 15:02:17,soda
92,2019-01-06 15:03:44,coffee
24,2019-01-06 15:04:50,hot chocolate
99,2019-01-06 15:09:14,hot chocolate
120,2019-01-06 15:09:15,hot chocolate
91,2019-01-06 15:10:54,hot chocolate
26,2019-01-06 15:11:18,hot chocolate
122,2019-01-06 15:13:22,hot chocolate
45,2019-01-06 15:14:52,hot chocolate
35,2019-01-06 15:15:39,hot chocolate
33,2019-01-06 15:17:52,soda
44,2019-01-06 15:18:03,coffee
96,2019-01-06 15:18:26,hot chocolate
39,2019-01-06 15:19:42,coffee
30,2019-01-06 15:20:43,hot chocolate
70,2019-01-06 15:25:11,hot chocolate
32,2019-01-06 15:25:22,soda
57,2019-01-06 15:25:52,hot chocolate
42,2019-01-06 15:27:31,soda
128,2019-01-06 15:34:06,hot chocolate
33,2019-01-06 15:35:38,hot chocolate
111,2019-01-06 15:35:44,hot chocolate
94,2019-01-06 15:36:16,hot chocolate
95,2019-01-06 15:40:55,hot chocolate
106,2019-01-06 15:40:58,hot chocolate
108,2019-01-06 15:41:09,hot chocolate
85,2019-01-06 15:41:51,coffee
133,2019-01-06 15:41:57,hot chocolate
36,2019-01-06 15:43:55,coffee
73,2019-01-06 15:45:04,hot chocolate
48,2019-01-06 15:46:33,hot chocolate
12,2019-01-06 15:48:10,ice cream
41,2019-01-06 15:48:19,hot chocolate
58,2019-01-06 15:49:59,soda
53,2019-01-06 15:55:12,hot chocolate
83,2019-01-06 15:56:49,hot chocolate
129,2019-01-06 16:04:40,hot chocolate
63,2019-01-06 16:14:43,hot chocolate
38,2019-01-06 16:15:27,coffee
2,2019-01-06 16:20:09,ice cream
13,2019-01-06 16:21:05,ice cream
6,2019-01-06 16:31:00,ice cream
11,2019-01-06 16:37:51,hot chocolate
119,2019-01-06 16:38:55,hot chocolate
23,2019-01-06 16:41:02,ice cream
40,2019-01-06 16:41:56,soda
59,2019-01-06 16:45:22,hot chocolate
77,2019-01-06 16:46:50,hot chocolate
38,2019-01-06 16:53:23,hot chocolate
37,2019-01-06 16:55:47,coffee
131,2019-01-06 16:56:07,hot chocolate
27,2019-01-06 16:56:18,hot chocolate
24,2019-01-06 17:00:37,coffee
25,2019-01-06 17:12:56,hot chocolate
127,2019-01-06 17:13:09,hot chocolate
7,2019-01-06 17:14:01,hot chocolate
117,2019-01-06 17:14:22,hot chocolate
124,2019-01-06 17:19:57,hot chocolate
31,2019-01-06 17:23:21,hot chocolate
89,2019-01-06 17:27:43,coffee
115,2019-01-06 17:30:34,hot chocolate
49,2019-01-06 17:30:54,hot chocolate
8,2019-01-06 17:33:56,hot chocolate
136,2019-01-06 17:36:24,hot chocolate
102,2019-01-06 17:39:10,coffee
46,2019-01-06 17:39:29,hot chocolate
44,2019-01-06 17:39:42,soda
14,2019-01-06 17:41:57,hot chocolate
18,2019-01-06 17:42:34,hot chocolate
13,2019-01-06 17:43:00,coffee
14,2019-01-06 17:43:53,ice cream
62,2019-01-06 17:45:37,hot chocolate
90,2019-01-06 17:54:26,hot chocolate
23,2019-01-06 17:54:50,hot chocolate
50,2019-01-06 17:56:05,hot chocolate
92,2019-01-06 18:05:57,hot chocolate
37,2019-01-06 18:12:14,soda
60,2019-01-06 18:13:45,hot chocolate
68,2019-01-06 18:17:02,hot chocolate
43,2019-01-06 18:24:16,soda
7,2019-01-06 18:25:02,soda
13,2019-01-06 18:33:22,hot chocolate
2,2019-01-06 18:36:54,hot chocolate
103,2019-01-06 18:37:40,hot chocolate
125,2019-01-06 18:39:08,hot chocolate
56,2019-01-06 18:42:53,hot chocolate
52,2019-01-06 18:49:30,hot chocolate
52,2019-01-06 18:51:09,soda
61,2019-01-06 18:58:58,hot chocolate
79,2019-01-09 08:10:44,coffee
54,2019-01-09 08:11:41,coffee
84,2019-01-09 08:16:19,coffee
113,2019-01-09 08:17:34,coffee
2,2019-01-09 08:31:56,coffee
154,2019-01-09 08:32:19,coffee
98,2019-01-09 08:34:43,coffee
80,2019-01-09 08:44:52,coffee
2,2019-01-09 08:51:48,ice cream
9,2019-01-09 08:56:28,hot chocolate
87,2019-01-09 08:59:08,coffee
155,2019-01-09 09:06:24,coffee
33,2019-01-09 09:08:39,coffee
0,2019-01-09 09:11:40,soda
65,2019-01-09 09:14:52,coffee
25,2019-01-09 09:23:34,coffee
110,2019-01-09 09:25:19,coffee
47,2019-01-09 09:25:55,coffee
41,2019-01-09 09:29:13,coffee
124,2019-01-09 09:31:57,coffee
130,2019-01-09 09:38:55,coffee
10,2019-01-09 09:39:29,hot chocolate
147,2019-01-09 09:40:55,coffee
159,2019-01-09 09:42:12,coffee
58,2019-01-09 09:43:48,coffee
5,2019-01-09 09:43:59,hot chocolate
146,2019-01-09 09:44:58,coffee
121,2019-01-09 09:52:22,coffee
20,2019-01-09 09:52:23,coffee
90,2019-01-09 09:57:19,coffee
148,2019-01-09 10:00:57,coffee
89,2019-01-09 10:01:11,coffee
70,2019-01-09 10:02:33,coffee
115,2019-01-09 10:04:38,coffee
105,2019-01-09 10:07:15,coffee
74,2019-01-09 10:08:16,coffee
82,2019-01-09 10:08:35,coffee
156,2019-01-09 10:13:55,coffee
109,2019-01-09 10:13:57,coffee
133,2019-01-09 10:15:06,coffee
88,2019-01-09 10:22:46,coffee
138,2019-01-09 10:23:40,coffee
62,2019-01-09 10:28:36,coffee
7,2019-01-09 10:32:06,coffee
26,2019-01-09 10:32:09,coffee
118,2019-01-09 10:34:30,coffee
11,2019-01-09 10:39:50,coffee
22,2019-01-09 10:44:32,coffee
13,2019-01-09 10:46:33,soda
0,2019-01-09 10:46:37,ice cream
33,2019-01-09 10:48:40,soda
34,2019-01-09 10:50:46,coffee
116,2019-01-09 10:59:19,coffee
55,2019-01-09 10:59:45,coffee
57,2019-01-09 11:03:47,coffee
15,2019-01-09 11:14:11,soda
145,2019-01-09 11:18:28,coffee
131,2019-01-09 11:24:06,coffee
128,2019-01-09 11:30:47,coffee
119,2019-01-09 11:33:46,coffee
142,2019-01-09 11:34:49,coffee
137,2019-01-09 11:35:24,coffee
24,2019-01-09 11:36:26,coffee
134,2019-01-09 11:41:19,coffee
96,2019-01-09 11:41:49,coffee
30,2019-01-09 11:46:21,soda
36,2019-01-09 11:58:50,coffee
6,2019-01-09 12:01:35,coffee
72,2019-01-09 12:03:14,coffee
31,2019-01-09 12:06:25,soda
104,2019-01-09 12:08:33,coffee
69,2019-01-09 12:18:08,coffee
32,2019-01-09 12:18:24,coffee
2,2019-01-09 12:23:08,hot chocolate
16,2019-01-09 12:24:11,coffee
7,2019-01-09 12:26:44,soda
45,2019-01-09 12:28:28,coffee
83,2019-01-09 12:33:13,coffee
103,2019-01-09 12:40:35,coffee
28,2019-01-09 12:43:03,soda
73,2019-01-09 12:47:18,coffee
123,2019-01-09 12:47:54,coffee
19,2019-01-09 12:48:33,soda
149,2019-01-09 12:53:32,coffee
141,2019-01-09 12:54:38,coffee
59,2019-01-09 13:04:23,coffee
30,2019-01-09 13:33:13,coffee
152,2019-01-09 13:37:38,coffee
15,2019-01-09 13:38:34,coffee
99,2019-01-09 13:39:46,coffee
0,2019-01-09 13:44:27,hot chocolate
101,2019-01-09 13:45:42,coffee
2,2019-01-09 13:47:04,soda
160,2019-01-09 13:47:11,coffee
8,2019-01-09 13:52:24,hot chocolate
95,2019-01-09 13:52:36,coffee
11,2019-01-09 13:52:36,hot chocolate
111,2019-01-09 13:53:24,coffee
5,2019-01-09 13:58:00,coffee
43,2019-01-09 14:00:39,coffee
151,2019-01-09 14:06:12,coffee
49,2019-01-09 14:09:38,coffee
81,2019-01-09 14:14:17,coffee
37,2019-01-09 14:18:48,coffee
14,2019-01-09 14:24:32,coffee
140,2019-01-09 14:25:52,coffee
3,2019-01-09 14:31:23,hot chocolate
22,2019-01-09 14:35:33,soda
97,2019-01-09 14:55:54,coffee
67,2019-01-09 14:56:31,coffee
17,2019-01-09 14:57:48,coffee
34,2019-01-09 15:09:22,soda
7,2019-01-09 15:14:32,hot chocolate
52,2019-01-09 15:14:44,coffee
144,2019-01-09 15:18:12,coffee
29,2019-01-09 15:38:41,coffee
6,2019-01-09 15:48:24,hot chocolate
102,2019-01-09 15:54:11,coffee
125,2019-01-09 16:01:49,coffee
1,2019-01-09 16:20:17,hot chocolate
129,2019-01-09 16:24:49,coffee
19,2019-01-09 16:28:04,coffee
36,2019-01-09 16:36:05,soda
157,2019-01-09 16:41:42,coffee
139,2019-01-09 16:49:59,coffee
94,2019-01-09 17:04:17,coffee
6,2019-01-09 17:06:00,soda
12,2019-01-09 17:06:30,hot chocolate
20,2019-01-09 17:09:15,soda
78,2019-01-09 17:10:54,coffee
75,2019-01-09 17:30:49,coffee
114,2019-01-09 17:39:00,coffee
68,2019-01-09 18:03:47,coffee
32,2019-01-09 18:26:33,soda
9,2019-01-09 18:29:59,soda
40,2019-01-09 18:31:22,coffee
5,2019-01-09 18:56:47,soda
0,2019-01-10 08:00:44,coffee
13,2019-01-10 08:01:24,hot chocolate
160,2019-01-10 08:01:54,coffee
163,2019-01-10 08:06:24,coffee
22,2019-01-10 08:08:58,soda
157,2019-01-10 08:09:17,coffee
88,2019-01-10 08:09:37,coffee
115,2019-01-10 08:11:58,coffee
125,2019-01-10 08:12:23,coffee
26,2019-01-10 08:14:05,coffee
102,2019-01-10 08:15:49,coffee
44,2019-01-10 08:20:55,coffee
82,2019-01-10 08:34:28,coffee
84,2019-01-10 08:34:51,coffee
14,2019-01-10 08:35:53,hot chocolate
5,2019-01-10 08:36:51,coffee
31,2019-01-10 08:38:34,soda
30,2019-01-10 08:41:23,coffee
107,2019-01-10 08:42:22,coffee
30,2019-01-10 08:42:45,soda
136,2019-01-10 08:44:15,coffee
13,2019-01-10 08:46:48,coffee
152,2019-01-10 08:50:09,coffee
48,2019-01-10 08:52:31,coffee
26,2019-01-10 08:52:46,soda
103,2019-01-10 09:01:10,coffee
77,2019-01-10 09:10:45,coffee
55,2019-01-10 09:18:11,coffee
142,2019-01-10 09:19:56,coffee
18,2019-01-10 09:24:34,soda
16,2019-01-10 09:25:43,coffee
110,2019-01-10 09:31:11,coffee
22,2019-01-10 09:38:31,coffee
182,2019-01-10 09:50:07,coffee
151,2019-01-10 09:51:48,coffee
143,2019-01-10 09:54:46,coffee
79,2019-01-10 09:57:45,coffee
62,2019-01-10 09:58:09,coffee
101,2019-01-10 09:59:58,coffee
71,2019-01-10 10:03:02,coffee
9,2019-01-10 10:04:03,coffee
100,2019-01-10 10:04:06,coffee
86,2019-01-10 10:05:54,coffee
31,2019-01-10 10:08:48,coffee
119,2019-01-10 10:09:06,coffee
98,2019-01-10 10:10:26,coffee
180,2019-01-10 10:11:01,coffee
127,2019-01-10 10:14:14,coffee
113,2019-01-10 10:19:14,coffee
74,2019-01-10 10:20:11,coffee
108,2019-01-10 10:21:23,coffee
128,2019-01-10 10:24:56,coffee
2,2019-01-10 10:26:13,soda
181,2019-01-10 10:27:07,coffee
68,2019-01-10 10:27:57,coffee
36,2019-01-10 10:28:22,coffee
40,2019-01-10 10:28:45,coffee
28,2019-01-10 10:29:05,coffee
0,2019-01-10 10:31:52,soda
105,2019-01-10 10:34:30,coffee
60,2019-01-10 10:35:06,coffee
25,2019-01-10 10:36:27,coffee
4,2019-01-10 10:36:49,coffee
38,2019-01-10 10:40:20,soda
153,2019-01-10 10:41:12,coffee
35,2019-01-10 10:47:49,coffee
56,2019-01-10 10:55:33,coffee
35,2019-01-10 10:56:29,soda
2,2019-01-10 10:59:52,coffee
14,2019-01-10 11:04:12,soda
141,2019-01-10 11:10:54,coffee
32,2019-01-10 11:12:56,coffee
156,2019-01-10 11:15:30,coffee
15,2019-01-10 11:15:43,hot chocolate
8,2019-01-10 11:18:45,coffee
25,2019-01-10 11:21:15,soda
176,2019-01-10 11:28:20,coffee
53,2019-01-10 11:29:15,coffee
183,2019-01-10 11:34:28,coffee
18,2019-01-10 11:40:31,coffee
54,2019-01-10 11:41:02,coffee
70,2019-01-10 11:47:46,coffee
7,2019-01-10 11:53:36,coffee
161,2019-01-10 11:54:14,coffee
78,2019-01-10 11:55:23,coffee
106,2019-01-10 11:55:44,coffee
111,2019-01-10 11:56:21,coffee
150,2019-01-10 11:56:31,coffee
43,2019-01-10 12:02:21,coffee
138,2019-01-10 12:02:22,coffee
65,2019-01-10 12:03:45,coffee
11,2019-01-10 12:07:09,coffee
0,2019-01-10 12:07:19,ice cream
41,2019-01-10 12:13:45,coffee
179,2019-01-10 12:19:10,coffee
132,2019-01-10 12:20:40,coffee
23,2019-01-10 12:44:23,coffee
52,2019-01-10 12:44:37,coffee
97,2019-01-10 12:48:52,coffee
155,2019-01-10 12:50:01,coffee
58,2019-01-10 12:51:18,coffee
21,2019-01-10 12:51:59,soda
63,2019-01-10 12:58:55,coffee
7,2019-01-10 13:01:16,hot chocolate
11,2019-01-10 13:01:23,hot chocolate
51,2019-01-10 13:01:24,coffee
6,2019-01-10 13:12:23,coffee
95,2019-01-10 13:18:23,coffee
185,2019-01-10 13:33:13,coffee
39,2019-01-10 13:39:19,coffee
49,2019-01-10 13:44:08,coffee
3,2019-01-10 13:50:48,coffee
5,2019-01-10 13:59:40,soda
24,2019-01-10 14:05:32,coffee
175,2019-01-10 14:08:01,coffee
2,2019-01-10 14:08:11,hot chocolate
42,2019-01-10 14:14:17,coffee
7,2019-01-10 14:17:15,soda
173,2019-01-10 14:17:39,coffee
170,2019-01-10 14:21:10,coffee
61,2019-01-10 14:23:10,coffee
27,2019-01-10 14:23:26,soda
20,2019-01-10 14:24:45,coffee
28,2019-01-10 14:25:11,soda
120,2019-01-10 14:29:13,coffee
134,2019-01-10 14:29:23,coffee
8,2019-01-10 14:33:34,soda
10,2019-01-10 14:38:00,hot chocolate
130,2019-01-10 14:39:08,coffee
117,2019-01-10 14:42:43,coffee
159,2019-01-10 14:45:17,coffee
83,2019-01-10 14:50:05,coffee
99,2019-01-10 14:50:34,coffee
9,2019-01-10 14:54:49,hot chocolate
118,2019-01-10 15:00:47,coffee
15,2019-01-10 15:06:21,coffee
166,2019-01-10 15:08:09,coffee
85,2019-01-10 15:11:21,coffee
6,2019-01-10 15:12:00,hot chocolate
169,2019-01-10 15:20:30,coffee
2,2019-01-10 15:27:40,ice cream
3,2019-01-10 15:28:30,hot chocolate
0,2019-01-10 15:35:48,hot chocolate
114,2019-01-10 15:39:01,coffee
116,2019-01-10 15:43:33,coffee
59,2019-01-10 15:44:28,coffee
34,2019-01-10 15:53:23,coffee
104,2019-01-10 16:01:34,coffee
66,2019-01-10 16:05:39,coffee
8,2019-01-10 16:10:15,hot chocolate
186,2019-01-10 16:19:46,coffee
1,2019-01-10 16:23:26,hot chocolate
89,2019-01-10 16:28:23,coffee
38,2019-01-10 16:40:24,coffee
15,2019-01-10 16:42:42,soda
34,2019-01-10 16:49:15,soda
75,2019-01-10 16:49:27,coffee
4,2019-01-10 16:51:12,soda
144,2019-01-10 17:03:21,coffee
126,2019-01-10 17:06:43,coffee
1,2019-01-10 17:10:05,ice cream
36,2019-01-10 17:17:24,soda
24,2019-01-10 17:49:10,soda
12,2019-01-10 18:00:38,soda
47,2019-01-10 18:03:34,coffee
5,2019-01-10 18:09:29,hot chocolate
109,2019-01-10 18:37:40,coffee
12,2019-01-10 18:47:41,hot chocolate
37,2019-01-10 18:55:26,soda
38,2019-01-11 08:04:50,coffee
35,2019-01-11 08:07:20,coffee
118,2019-01-11 08:13:25,coffee
36,2019-01-11 08:15:53,coffee
120,2019-01-11 08:16:06,coffee
44,2019-01-11 08:23:00,coffee
147,2019-01-11 08:23:24,coffee
10,2019-01-11 08:23:46,coffee
64,2019-01-11 08:26:16,coffee
145,2019-01-11 08:29:26,coffee
38,2019-01-11 08:29:55,soda
48,2019-01-11 08:33:49,coffee
5,2019-01-11 08:34:42,hot chocolate
107,2019-01-11 08:43:17,coffee
39,2019-01-11 08:46:28,coffee
156,2019-01-11 08:53:41,coffee
136,2019-01-11 08:59:18,coffee
9,2019-01-11 09:00:26,coffee
8,2019-01-11 09:02:06,coffee
11,2019-01-11 09:09:05,coffee
12,2019-01-11 09:15:22,coffee
49,2019-01-11 09:19:08,coffee
14,2019-01-11 09:19:44,coffee
2,2019-01-11 09:20:24,hot chocolate
102,2019-01-11 09:24:39,coffee
140,2019-01-11 09:26:02,coffee
115,2019-01-11 09:30:01,coffee
126,2019-01-11 09:30:02,coffee
96,2019-01-11 09:31:45,coffee
133,2019-01-11 09:35:31,coffee
139,2019-01-11 09:37:19,coffee
15,2019-01-11 09:42:10,soda
47,2019-01-11 09:42:12,coffee
122,2019-01-11 09:42:50,coffee
77,2019-01-11 09:55:18,coffee
32,2019-01-11 09:56:03,coffee
2,2019-01-11 09:56:41,coffee
90,2019-01-11 10:01:14,coffee
21,2019-01-11 10:01:21,coffee
82,2019-01-11 10:01:31,coffee
132,2019-01-11 10:03:14,coffee
116,2019-01-11 10:03:52,coffee
68,2019-01-11 10:05:24,coffee
3,2019-01-11 10:05:34,soda
25,2019-01-11 10:10:51,coffee
60,2019-01-11 10:19:30,coffee
121,2019-01-11 10:23:25,coffee
27,2019-01-11 10:30:36,coffee
37,2019-01-11 10:33:33,soda
152,2019-01-11 10:39:20,coffee
161,2019-01-11 10:40:55,coffee
34,2019-01-11 10:44:48,soda
128,2019-01-11 10:48:23,coffee
1,2019-01-11 10:49:52,soda
5,2019-01-11 10:52:50,coffee
93,2019-01-11 10:53:26,coffee
13,2019-01-11 10:53:29,coffee
131,2019-01-11 10:56:00,coffee
19,2019-01-11 11:01:03,coffee
24,2019-01-11 11:02:45,coffee
50,2019-01-11 11:05:44,coffee
74,2019-01-11 11:10:05,coffee
3,2019-01-11 11:13:13,ice cream
69,2019-01-11 11:14:43,coffee
20,2019-01-11 11:16:35,coffee
33,2019-01-11 11:16:43,soda
28,2019-01-11 11:20:24,coffee
160,2019-01-11 11:20:34,coffee
63,2019-01-11 11:21:22,coffee
73,2019-01-11 11:27:01,coffee
22,2019-01-11 11:33:03,coffee
89,2019-01-11 11:36:05,coffee
61,2019-01-11 11:36:21,coffee
46,2019-01-11 11:41:23,coffee
95,2019-01-11 11:41:34,coffee
71,2019-01-11 11:42:01,coffee
34,2019-01-11 11:42:49,coffee
92,2019-01-11 11:43:12,coffee
144,2019-01-11 11:45:02,coffee
28,2019-01-11 11:45:40,soda
9,2019-01-11 11:46:14,soda
27,2019-01-11 11:50:48,soda
29,2019-01-11 11:51:57,coffee
55,2019-01-11 11:56:03,coffee
75,2019-01-11 12:03:44,coffee
0,2019-01-11 12:06:36,hot chocolate
25,2019-01-11 12:11:01,soda
65,2019-01-11 12:12:47,coffee
88,2019-01-11 12:19:44,coffee
137,2019-01-11 12:20:33,coffee
4,2019-01-11 12:27:32,coffee
13,2019-01-11 12:40:16,hot chocolate
86,2019-01-11 12:43:07,coffee
162,2019-01-11 12:46:28,coffee
1,2019-01-11 12:58:05,ice cream
151,2019-01-11 12:59:30,coffee
13,2019-01-11 12:59:43,soda
17,2019-01-11 13:06:29,coffee
12,2019-01-11 13:07:47,hot chocolate
16,2019-01-11 13:08:01,coffee
18,2019-01-11 13:15:45,coffee
103,2019-01-11 13:17:21,coffee
