,date,product,machine
683,2020-11-13 23:43:06,soda,B
684,2020-11-13 23:44:39,soda,B
685,2020-11-14 00:16:08,soda,A
686,2020-11-14 00:18:50,soda,C
687,2020-11-14 00:41:01,nrj,C
688,2020-11-14 00:41:57,coffee,C
689,2020-11-14 00:47:01,nrj,A
690,2020-11-14 00:53:42,coffee,B
691,2020-11-14 01:27:33,coffee,C
692,2020-11-14 01:44:28,nrj,A
693,2020-11-14 05:14:32,soda,D
694,2020-11-14 05:19:30,soda,A
695,2020-11-14 05:20:46,coffee,C
696,2020-11-14 05:21:42,soda,C
697,2020-11-14 05:24:53,soda,B
698,2020-11-14 05:25:26,coffee,C
699,2020-11-14 05:33:04,coffee,D
700,2020-11-14 05:34:14,soda,C
701,2020-11-14 05:40:35,soda,A
702,2020-11-14 05:41:25,soda,C
703,2020-11-14 05:41:38,coffee,A
704,2020-11-14 05:42:02,soda,C
705,2020-11-14 05:54:38,soda,B
706,2020-11-14 06:01:12,coffee,C
707,2020-11-14 06:08:57,coffee,C
708,2020-11-14 06:09:33,soda,D
709,2020-11-14 06:15:59,coffee,C
710,2020-11-14 06:16:05,coffee,B
711,2020-11-14 06:23:42,soda,A
712,2020-11-14 06:24:36,soda,D
713,2020-11-14 06:27:51,soda,D
714,2020-11-14 06:33:03,coffee,D
715,2020-11-14 06:34:51,coffee,A
716,2020-11-14 06:35:43,soda,B
717,2020-11-14 06:42:02,coffee,D
718,2020-11-14 06:53:14,coffee,A
719,2020-11-14 07:02:13,coffee,A
720,2020-11-14 07:10:59,coffee,A
721,2020-11-14 07:18:17,coffee,C
722,2020-11-14 07:23:49,coffee,B
723,2020-11-14 07:24:26,coffee,A
724,2020-11-14 07:32:09,coffee,B
725,2020-11-14 07:35:17,coffee,C
726,2020-11-14 07:42:14,coffee,A
727,2020-11-14 07:43:08,coffee,B
728,2020-11-14 07:45:28,soda,D
729,2020-11-14 07:45:38,coffee,D
730,2020-11-14 07:51:02,soda,D
731,2020-11-14 07:51:52,coffee,C
732,2020-11-14 07:58:17,coffee,C
733,2020-11-14 08:02:52,soda,D
734,2020-11-14 08:05:39,coffee,A
735,2020-11-14 08:08:37,coffee,D
736,2020-11-14 08:14:53,soda,D
737,2020-11-14 08:20:05,coffee,C
738,2020-11-14 08:22:42,soda,A
739,2020-11-14 08:24:26,coffee,A
740,2020-11-14 08:29:22,coffee,C
741,2020-11-14 08:30:44,coffee,D
742,2020-11-14 08:30:50,soda,D
743,2020-11-14 08:34:21,coffee,C
744,2020-11-14 08:35:45,coffee,C
745,2020-11-14 08:40:00,soda,D
746,2020-11-14 08:46:25,soda,C
747,2020-11-14 08:53:34,coffee,B
748,2020-11-14 08:57:16,coffee,C
749,2020-11-14 08:59:35,coffee,A
750,2020-11-14 09:04:15,coffee,A
751,2020-11-14 09:13:40,coffee,A
752,2020-11-14 09:15:35,soda,B
753,2020-11-14 09:16:50,coffee,D
754,2020-11-14 09:19:01,coffee,B
755,2020-11-14 09:20:14,coffee,C
756,2020-11-14 09:20:52,coffee,A
757,2020-11-14 09:26:11,coffee,D
758,2020-11-14 09:37:57,coffee,A
759,2020-11-14 09:42:12,coffee,A
760,2020-11-14 09:49:14,coffee,C
761,2020-11-14 09:49:45,coffee,D
762,2020-11-14 09:54:01,coffee,C
763,2020-11-14 09:58:40,coffee,C
764,2020-11-14 10:07:44,coffee,B
765,2020-11-14 10:09:42,soda,D
766,2020-11-14 10:22:59,coffee,D
767,2020-11-14 10:24:06,coffee,D
768,2020-11-14 10:33:51,coffee,B
769,2020-11-14 10:34:38,soda,A
770,2020-11-14 10:36:22,soda,A
771,2020-11-14 10:36:42,coffee,A
772,2020-11-14 10:39:39,coffee,C
773,2020-11-14 10:41:02,soda,C
774,2020-11-14 10:41:03,soda,A
775,2020-11-14 10:42:06,soda,D
776,2020-11-14 10:45:59,coffee,D
777,2020-11-14 10:46:43,coffee,C
778,2020-11-14 10:50:44,coffee,C
779,2020-11-14 10:52:02,coffee,C
780,2020-11-14 10:52:56,coffee,A
781,2020-11-14 10:56:58,coffee,B
782,2020-11-14 10:56:59,coffee,A
783,2020-11-14 10:58:37,coffee,A
784,2020-11-14 11:05:52,soda,B
785,2020-11-14 11:06:05,coffee,D
786,2020-11-14 11:07:15,coffee,B
787,2020-11-14 11:08:47,coffee,B
788,2020-11-14 11:15:32,coffee,B
789,2020-11-14 11:16:58,coffee,B
790,2020-11-14 11:20:32,coffee,B
791,2020-11-14 11:32:46,soda,B
792,2020-11-14 11:33:21,soda,D
793,2020-11-14 11:36:48,soda,A
794,2020-11-14 11:37:46,soda,D
795,2020-11-14 11:40:13,coffee,C
796,2020-11-14 11:42:55,coffee,D
797,2020-11-14 11:44:23,soda,B
798,2020-11-14 11:45:10,soda,B
799,2020-11-14 11:47:16,coffee,D
800,2020-11-14 11:49:48,coffee,A
801,2020-11-14 11:51:35,coffee,C
802,2020-11-14 11:56:32,coffee,C
803,2020-11-14 12:01:33,soda,A
804,2020-11-14 12:02:21,coffee,D
805,2020-11-14 12:03:56,soda,A
806,2020-11-14 12:19:11,coffee,A
807,2020-11-14 12:28:22,coffee,A
808,2020-11-14 12:40:22,coffee,A
809,2020-11-14 12:45:20,soda,C
810,2020-11-14 12:46:14,coffee,C
811,2020-11-14 12:50:50,coffee,C
812,2020-11-14 12:54:24,nrj,D
813,2020-11-14 12:55:23,coffee,A
814,2020-11-14 12:58:09,coffee,D
815,2020-11-14 13:04:09,coffee,D
816,2020-11-14 13:08:39,coffee,A
817,2020-11-14 13:09:08,coffee,C
818,2020-11-14 13:16:48,coffee,D
819,2020-11-14 13:19:36,coffee,B
820,2020-11-14 13:20:04,coffee,A
821,2020-11-14 13:21:36,coffee,C
822,2020-11-14 13:25:21,soda,A
823,2020-11-14 13:26:40,soda,C
824,2020-11-14 13:31:50,coffee,A
825,2020-11-14 13:34:59,coffee,B
826,2020-11-14 13:37:37,coffee,C
827,2020-11-14 13:55:02,coffee,B
828,2020-11-14 14:05:21,soda,C
829,2020-11-14 14:09:22,coffee,B
830,2020-11-14 14:18:03,soda,A
831,2020-11-14 14:19:07,soda,A
832,2020-11-14 14:21:25,coffee,D
833,2020-11-14 14:21:48,soda,A
834,2020-11-14 14:25:00,coffee,D
835,2020-11-14 14:31:11,soda,D
836,2020-11-14 14:45:25,soda,C
837,2020-11-14 14:51:58,coffee,B
838,2020-11-14 14:52:10,coffee,C
839,2020-11-14 15:09:13,coffee,B
840,2020-11-14 15:09:44,coffee,D
841,2020-11-14 15:13:32,soda,D
842,2020-11-14 15:21:20,coffee,C
843,2020-11-14 15:36:01,soda,D
844,2020-11-14 15:36:02,coffee,C
845,2020-11-14 15:38:03,coffee,B
846,2020-11-14 15:51:27,soda,A
847,2020-11-14 15:59:05,soda,A
848,2020-11-14 16:03:40,coffee,B
849,2020-11-14 16:04:16,soda,C
850,2020-11-14 16:14:23,soda,C
851,2020-11-14 16:22:47,nrj,D
852,2020-11-14 16:26:32,nrj,A
853,2020-11-14 16:29:44,nrj,D
854,2020-11-14 16:31:09,nrj,D
855,2020-11-14 16:32:43,coffee,C
856,2020-11-14 16:34:31,nrj,A
857,2020-11-14 16:51:42,nrj,D
858,2020-11-14 16:55:50,coffee,D
859,2020-11-14 17:03:32,nrj,D
860,2020-11-14 17:05:56,coffee,C
861,2020-11-14 17:12:52,nrj,D
862,2020-11-14 17:22:43,soda,C
863,2020-11-14 17:22:59,coffee,B
864,2020-11-14 17:23:24,coffee,A
865,2020-11-14 17:27:33,nrj,A
866,2020-11-14 17:35:31,soda,C
867,2020-11-14 17:57:47,soda,A
868,2020-11-14 18:00:30,nrj,D
869,2020-11-14 18:01:08,nrj,D
870,2020-11-14 18:06:11,coffee,C
871,2020-11-14 18:14:31,nrj,D
872,2020-11-14 18:15:31,soda,B
873,2020-11-14 18:18:15,coffee,D
874,2020-11-14 18:35:15,nrj,D
875,2020-11-14 18:37:14,soda,A
876,2020-11-14 18:37:55,nrj,D
877,2020-11-14 19:03:23,nrj,D
878,2020-11-14 19:33:28,nrj,A
879,2020-11-14 19:41:58,soda,A
880,2020-11-14 19:47:12,nrj,D
881,2020-11-14 19:47:17,nrj,A
882,2020-11-14 19:56:59,nrj,D
883,2020-11-14 20:27:44,nrj,D
884,2020-11-14 20:32:34,soda,C
885,2020-11-14 20:33:46,nrj,D
886,2020-11-14 20:40:45,soda,C
887,2020-11-14 20:44:56,coffee,A
888,2020-11-14 20:47:25,nrj,A
889,2020-11-14 20:47:40,soda,B
890,2020-11-14 20:53:31,coffee,D
891,2020-11-14 20:59:37,soda,A
892,2020-11-14 21:02:52,soda,B
893,2020-11-14 21:28:07,nrj,D
894,2020-11-14 21:29:52,nrj,A
895,2020-11-14 21:33:41,soda,A
896,2020-11-14 21:53:29,coffee,D
897,2020-11-14 22:21:53,nrj,C
898,2020-11-14 22:37:44,nrj,D
899,2020-11-14 22:50:11,nrj,D
900,2020-11-14 23:08:49,soda,B
901,2020-11-14 23:09:28,soda,C
902,2020-11-14 23:11:32,soda,C
903,2020-11-14 23:21:57,soda,C
904,2020-11-14 23:45:09,coffee,C
905,2020-11-15 00:18:53,coffee,B
906,2020-11-15 00:41:33,soda,B
907,2020-11-15 01:58:13,soda,A
908,2020-11-15 05:06:08,coffee,A
909,2020-11-15 05:09:10,coffee,C
910,2020-11-15 05:27:27,coffee,D
911,2020-11-15 05:34:22,coffee,D
912,2020-11-15 05:37:39,soda,C
913,2020-11-15 05:45:11,coffee,A
914,2020-11-15 05:47:59,coffee,A
915,2020-11-15 05:49:27,soda,C
916,2020-11-15 05:57:11,soda,A
917,2020-11-15 05:58:42,coffee,C
918,2020-11-15 06:04:06,coffee,B
919,2020-11-15 06:04:40,coffee,C
920,2020-11-15 06:12:32,coffee,B
921,2020-11-15 06:24:16,coffee,D
922,2020-11-15 06:27:08,soda,D
923,2020-11-15 06:29:36,soda,B
924,2020-11-15 06:30:18,soda,B
925,2020-11-15 06:35:32,coffee,B
926,2020-11-15 06:38:22,soda,D
927,2020-11-15 06:38:43,coffee,D
928,2020-11-15 06:40:34,soda,A
929,2020-11-15 06:47:42,coffee,C
930,2020-11-15 06:48:16,coffee,C
931,2020-11-15 06:52:25,coffee,D
932,2020-11-15 06:55:28,coffee,B
933,2020-11-15 07:07:15,coffee,B
934,2020-11-15 07:08:32,coffee,B
935,2020-11-15 07:10:41,soda,A
936,2020-11-15 07:12:17,soda,A
937,2020-11-15 07:16:42,soda,A
938,2020-11-15 07:20:00,soda,B
939,2020-11-15 07:20:37,coffee,C
940,2020-11-15 07:22:59,coffee,C
941,2020-11-15 07:28:27,coffee,B
942,2020-11-15 07:30:39,coffee,A
943,2020-11-15 07:31:32,soda,C
944,2020-11-15 07:33:12,coffee,D
945,2020-11-15 07:36:11,soda,C
946,2020-11-15 07:37:36,coffee,D
947,2020-11-15 07:41:54,coffee,B
948,2020-11-15 07:47:25,coffee,A
949,2020-11-15 07:52:57,soda,A
950,2020-11-15 07:55:07,soda,A
951,2020-11-15 07:58:28,coffee,A
952,2020-11-15 08:01:45,coffee,B
953,2020-11-15 08:03:47,soda,C
954,2020-11-15 08:07:38,coffee,B
955,2020-11-15 08:12:51,coffee,A
956,2020-11-15 08:12:56,coffee,A
957,2020-11-15 08:13:29,coffee,A
958,2020-11-15 08:20:33,coffee,C
959,2020-11-15 08:33:20,coffee,A
960,2020-11-15 08:34:17,coffee,C
961,2020-11-15 08:36:41,coffee,C
962,2020-11-15 08:40:43,coffee,B
963,2020-11-15 08:40:56,coffee,D
964,2020-11-15 08:48:00,soda,C
965,2020-11-15 08:55:25,coffee,A
966,2020-11-15 09:00:56,coffee,D
967,2020-11-15 09:04:42,coffee,A
968,2020-11-15 09:04:54,soda,A
969,2020-11-15 09:11:22,coffee,A
970,2020-11-15 09:13:46,coffee,C
971,2020-11-15 09:17:56,coffee,C
972,2020-11-15 09:19:31,soda,B
973,2020-11-15 09:23:59,coffee,B
974,2020-11-15 09:27:14,coffee,D
975,2020-11-15 09:29:03,coffee,B
976,2020-11-15 09:32:33,soda,D
977,2020-11-15 09:34:06,soda,A
978,2020-11-15 09:38:32,coffee,C
979,2020-11-15 09:39:28,soda,C
980,2020-11-15 09:39:34,soda,D
981,2020-11-15 09:46:48,soda,C
982,2020-11-15 09:48:35,soda,C
983,2020-11-15 09:56:37,coffee,B
984,2020-11-15 10:07:38,coffee,C
985,2020-11-15 10:10:32,coffee,D
986,2020-11-15 10:11:11,coffee,C
987,2020-11-15 10:17:53,coffee,A
988,2020-11-15 10:20:16,coffee,D
989,2020-11-15 10:20:19,coffee,A
990,2020-11-15 10:20:53,coffee,A
991,2020-11-15 10:21:12,soda,B
992,2020-11-15 10:24:56,coffee,D
993,2020-11-15 10:25:09,coffee,D
994,2020-11-15 10:28:41,coffee,D
995,2020-11-15 10:30:06,coffee,D
996,2020-11-15 10:31:44,soda,C
997,2020-11-15 10:32:00,soda,A
998,2020-11-15 10:34:17,coffee,B
999,2020-11-15 10:37:59,coffee,B
1000,2020-11-15 10:47:54,coffee,D
1001,2020-11-15 10:49:10,coffee,C
1002,2020-11-15 10:52:43,coffee,A
1003,2020-11-15 11:06:22,coffee,B
1004,2020-11-15 11:09:36,coffee,D
1005,2020-11-15 11:09:48,soda,C
1006,2020-11-15 11:10:23,soda,A
1007,2020-11-15 11:13:41,coffee,D
1008,2020-11-15 11:14:38,soda,A
1009,2020-11-15 11:15:02,coffee,D
1010,2020-11-15 11:16:01,coffee,A
1011,2020-11-15 11:27:46,coffee,D
1012,2020-11-15 11:31:14,soda,B
1013,2020-11-15 11:34:09,soda,A
1014,2020-11-15 11:37:33,coffee,B
1015,2020-11-15 11:39:01,coffee,D
1016,2020-11-15 11:39:04,soda,C
1017,2020-11-15 11:39:19,coffee,A
1018,2020-11-15 11:39:28,coffee,D
1019,2020-11-15 11:40:22,soda,D
1020,2020-11-15 11:40:36,coffee,B
1021,2020-11-15 11:50:22,coffee,B
1022,2020-11-15 11:58:52,soda,B
1023,2020-11-15 11:58:54,coffee,B
1024,2020-11-15 12:08:44,soda,C
1025,2020-11-15 12:09:16,coffee,B
1026,2020-11-15 12:09:41,coffee,B
1027,2020-11-15 12:29:37,soda,D
1028,2020-11-15 12:33:32,coffee,D
1029,2020-11-15 12:39:57,coffee,D
1030,2020-11-15 12:41:39,coffee,A
1031,2020-11-15 12:47:12,coffee,B
1032,2020-11-15 12:51:43,coffee,C
1033,2020-11-15 12:54:13,coffee,C
1034,2020-11-15 12:55:08,coffee,A
1035,2020-11-15 13:08:27,coffee,C
1036,2020-11-15 13:14:21,coffee,C
1037,2020-11-15 13:15:31,coffee,D
1038,2020-11-15 13:16:03,coffee,C
1039,2020-11-15 13:26:26,soda,A
1040,2020-11-15 13:27:18,soda,D
1041,2020-11-15 13:28:58,soda,A
1042,2020-11-15 13:30:06,coffee,D
1043,2020-11-15 13:30:18,coffee,A
1044,2020-11-15 13:33:19,coffee,B
1045,2020-11-15 13:36:39,coffee,D
1046,2020-11-15 13:48:09,soda,C
1047,2020-11-15 13:59:22,coffee,A
1048,2020-11-15 14:06:40,soda,B
1049,2020-11-15 14:12:13,coffee,B
1050,2020-11-15 14:15:10,coffee,D
1051,2020-11-15 14:18:21,coffee,B
1052,2020-11-15 14:25:05,soda,B
1053,2020-11-15 14:37:02,soda,A
1054,2020-11-15 14:42:03,coffee,B
1055,2020-11-15 14:45:59,coffee,A
1056,2020-11-15 14:48:44,coffee,A
1057,2020-11-15 14:56:55,coffee,D
1058,2020-11-15 14:59:22,nrj,C
1059,2020-11-15 15:03:17,soda,D
1060,2020-11-15 15:10:53,soda,B
1061,2020-11-15 15:14:02,coffee,A
1062,2020-11-15 15:17:32,soda,C
1063,2020-11-15 15:20:06,nrj,D
1064,2020-11-15 15:22:36,nrj,C
1065,2020-11-15 15:23:25,coffee,A
1066,2020-11-15 15:24:43,coffee,D
1067,2020-11-15 15:27:22,soda,D
1068,2020-11-15 15:37:55,coffee,B
1069,2020-11-15 15:38:02,coffee,C
1070,2020-11-15 15:45:44,soda,A
1071,2020-11-15 15:56:06,soda,D
1072,2020-11-15 15:58:21,nrj,C
1073,2020-11-15 16:04:49,coffee,C
1074,2020-11-15 16:10:16,nrj,D
1075,2020-11-15 16:13:30,nrj,C
1076,2020-11-15 16:16:20,soda,A
1077,2020-11-15 16:23:29,coffee,A
1078,2020-11-15 16:29:20,nrj,A
1079,2020-11-15 16:41:02,soda,C
1080,2020-11-15 16:43:33,nrj,D
1081,2020-11-15 17:03:08,soda,C
1082,2020-11-15 17:21:54,coffee,A
1083,2020-11-15 17:38:03,coffee,D
1084,2020-11-15 17:42:22,coffee,C
1085,2020-11-15 17:50:55,nrj,A
1086,2020-11-15 18:10:42,soda,A
1087,2020-11-15 18:11:40,soda,D
1088,2020-11-15 18:23:55,soda,C
1089,2020-11-15 18:38:23,nrj,C
1090,2020-11-15 19:06:21,nrj,D
1091,2020-11-15 19:21:18,soda,D
1092,2020-11-15 19:23:08,nrj,C
1093,2020-11-15 19:23:17,nrj,A
1094,2020-11-15 19:24:01,soda,B
1095,2020-11-15 19:34:47,nrj,D
1096,2020-11-15 19:36:00,soda,C
1097,2020-11-15 19:39:10,nrj,D
1098,2020-11-15 19:56:43,soda,D
1099,2020-11-15 19:58:29,soda,C
1100,2020-11-15 20:02:33,soda,A
1101,2020-11-15 20:08:44,nrj,A
1102,2020-11-15 20:09:16,nrj,A
1103,2020-11-15 20:14:48,soda,D
1104,2020-11-15 20:32:51,nrj,A
1105,2020-11-15 20:36:50,soda,C
1106,2020-11-15 21:03:01,nrj,C
1107,2020-11-15 21:03:26,nrj,A
1108,2020-11-15 21:15:16,soda,D
1109,2020-11-15 21:16:39,soda,B
1110,2020-11-15 21:25:40,soda,C
1111,2020-11-15 21:26:32,soda,D
1112,2020-11-15 21:44:11,soda,A
1113,2020-11-15 21:46:34,nrj,D
1114,2020-11-15 21:51:40,nrj,C
1115,2020-11-15 21:58:41,nrj,C
1116,2020-11-15 22:23:53,soda,D
1117,2020-11-15 22:25:10,soda,B
1118,2020-11-15 22:34:33,nrj,D
1119,2020-11-15 22:45:40,soda,B
1120,2020-11-15 22:49:42,soda,C
1121,2020-11-15 23:34:57,coffee,A
1122,2020-11-15 23:37:53,soda,B
1123,2020-11-15 23:38:00,soda,C
1124,2020-11-15 23:49:54,coffee,A
1125,2020-11-16 00:00:47,coffee,C
1126,2020-11-16 00:14:29,soda,B
1127,2020-11-16 00:16:09,soda,A
1128,2020-11-16 00:23:20,coffee,D
1129,2020-11-16 00:38:42,coffee,B
1130,2020-11-16 00:44:12,coffee,D
1131,2020-11-16 00:47:54,nrj,A
1132,2020-11-16 01:11:27,coffee,D
1133,2020-11-16 01:12:56,soda,C
1134,2020-11-16 01:37:40,soda,D
1135,2020-11-16 05:02:48,coffee,D
1136,2020-11-16 05:02:52,coffee,B
1137,2020-11-16 05:09:27,coffee,A
1138,2020-11-16 05:10:39,coffee,D
1139,2020-11-16 05:14:42,coffee,D
1140,2020-11-16 05:14:56,coffee,D
1141,2020-11-16 05:15:04,coffee,C
1142,2020-11-16 05:15:06,coffee,B
1143,2020-11-16 05:15:32,coffee,A
1144,2020-11-16 05:16:17,coffee,D
1145,2020-11-16 05:16:53,coffee,B
1146,2020-11-16 05:17:51,coffee,B
1147,2020-11-16 05:18:13,coffee,A
1148,2020-11-16 05:18:43,coffee,C
1149,2020-11-16 05:20:39,coffee,D
1150,2020-11-16 05:20:40,coffee,B
1151,2020-11-16 05:23:35,coffee,C
1152,2020-11-16 05:25:40,soda,B
1153,2020-11-16 05:29:26,soda,A
1154,2020-11-16 05:30:17,coffee,B
1155,2020-11-16 05:31:00,soda,A
1156,2020-11-16 05:32:51,coffee,C
1157,2020-11-16 05:35:44,coffee,D
1158,2020-11-16 05:36:34,coffee,D
1159,2020-11-16 05:38:08,coffee,B
1160,2020-11-16 05:40:29,coffee,A
1161,2020-11-16 05:40:32,coffee,C
1162,2020-11-16 05:40:37,coffee,D
1163,2020-11-16 05:41:09,coffee,B
1164,2020-11-16 05:42:02,coffee,B
1165,2020-11-16 05:42:05,coffee,B
1166,2020-11-16 05:51:18,coffee,B
1167,2020-11-16 05:53:09,coffee,B
1168,2020-11-16 05:53:12,coffee,C
1169,2020-11-16 05:55:15,coffee,B
1170,2020-11-16 05:55:25,soda,D
1171,2020-11-16 05:57:10,coffee,A
1172,2020-11-16 05:58:12,coffee,B
1173,2020-11-16 05:58:39,coffee,B
1174,2020-11-16 05:58:59,coffee,D
1175,2020-11-16 05:59:46,coffee,A
1176,2020-11-16 05:59:47,coffee,B
1177,2020-11-16 06:04:01,coffee,A
1178,2020-11-16 06:04:42,coffee,B
1179,2020-11-16 06:05:05,soda,C
1180,2020-11-16 06:11:57,coffee,D
1181,2020-11-16 06:21:10,coffee,A
1182,2020-11-16 06:26:10,coffee,A
1183,2020-11-16 06:28:55,coffee,A
1184,2020-11-16 06:30:00,coffee,D
1185,2020-11-16 06:31:33,coffee,B
1186,2020-11-16 06:33:10,soda,B
1187,2020-11-16 06:33:37,coffee,C
1188,2020-11-16 06:36:59,coffee,B
1189,2020-11-16 06:37:23,coffee,A
1190,2020-11-16 06:40:24,coffee,A
1191,2020-11-16 06:41:26,coffee,A
1192,2020-11-16 06:41:37,coffee,C
1193,2020-11-16 06:41:47,coffee,B
1194,2020-11-16 06:42:30,coffee,B
1195,2020-11-16 06:42:59,soda,D
1196,2020-11-16 06:43:40,coffee,D
1197,2020-11-16 06:46:52,coffee,C
1198,2020-11-16 06:47:14,coffee,B
1199,2020-11-16 06:48:13,coffee,A
1200,2020-11-16 06:58:15,coffee,B
1201,2020-11-16 07:02:53,soda,C
1202,2020-11-16 07:05:13,coffee,C
1203,2020-11-16 07:07:29,coffee,D
1204,2020-11-16 07:14:28,coffee,A
1205,2020-11-16 07:17:07,coffee,B
1206,2020-11-16 07:22:05,coffee,C
1207,2020-11-16 07:25:20,coffee,C
1208,2020-11-16 07:26:58,coffee,B
1209,2020-11-16 07:27:13,coffee,D
1210,2020-11-16 07:30:03,coffee,B
1211,2020-11-16 07:32:24,coffee,B
1212,2020-11-16 07:34:10,coffee,C
1213,2020-11-16 07:36:34,coffee,A
1214,2020-11-16 07:38:13,coffee,B
1215,2020-11-16 07:41:17,coffee,A
1216,2020-11-16 07:45:48,coffee,D
1217,2020-11-16 07:46:36,coffee,C
1218,2020-11-16 07:47:03,coffee,A
1219,2020-11-16 07:51:05,soda,A
1220,2020-11-16 07:53:14,soda,D
1221,2020-11-16 07:54:03,coffee,A
1222,2020-11-16 07:54:09,coffee,B
1223,2020-11-16 07:58:21,coffee,D
1224,2020-11-16 07:58:31,coffee,C
1225,2020-11-16 08:00:16,coffee,C
1226,2020-11-16 08:00:45,soda,C
1227,2020-11-16 08:01:15,coffee,C
1228,2020-11-16 08:03:50,coffee,D
1229,2020-11-16 08:04:11,coffee,A
1230,2020-11-16 08:09:53,coffee,C
1231,2020-11-16 08:10:20,coffee,A
1232,2020-11-16 08:12:03,soda,A
1233,2020-11-16 08:13:11,coffee,B
1234,2020-11-16 08:14:19,coffee,D
1235,2020-11-16 08:15:31,soda,D
1236,2020-11-16 08:18:37,coffee,B
1237,2020-11-16 08:18:49,coffee,D
1238,2020-11-16 08:19:28,coffee,B
1239,2020-11-16 08:20:29,coffee,A
1240,2020-11-16 08:23:03,coffee,C
1241,2020-11-16 08:23:33,coffee,B
1242,2020-11-16 08:24:28,coffee,D
1243,2020-11-16 08:25:26,coffee,B
1244,2020-11-16 08:28:29,coffee,A
1245,2020-11-16 08:30:58,coffee,D
1246,2020-11-16 08:31:50,coffee,A
1247,2020-11-16 08:32:07,coffee,D
1248,2020-11-16 08:33:03,coffee,A
1249,2020-11-16 08:33:48,coffee,A
1250,2020-11-16 08:37:55,coffee,D
1251,2020-11-16 08:37:58,coffee,D
1252,2020-11-16 08:38:48,coffee,A
1253,2020-11-16 08:41:45,coffee,D
1254,2020-11-16 08:41:58,coffee,B
1255,2020-11-16 08:46:42,coffee,A
1256,2020-11-16 08:46:45,coffee,D
1257,2020-11-16 08:49:31,coffee,D
1258,2020-11-16 08:49:35,coffee,C
1259,2020-11-16 08:51:17,coffee,D
1260,2020-11-16 08:53:13,coffee,B
1261,2020-11-16 08:53:25,coffee,A
1262,2020-11-16 08:53:59,coffee,D
1263,2020-11-16 08:55:12,coffee,D
1264,2020-11-16 08:58:35,coffee,B
1265,2020-11-16 08:58:46,coffee,D
1266,2020-11-16 08:59:41,coffee,D
1267,2020-11-16 09:02:09,coffee,C
1268,2020-11-16 09:02:17,coffee,C
1269,2020-11-16 09:07:04,soda,D
1270,2020-11-16 09:07:41,coffee,B
1271,2020-11-16 09:07:48,coffee,D
1272,2020-11-16 09:08:04,coffee,D
1273,2020-11-16 09:11:40,soda,D
1274,2020-11-16 09:14:25,soda,B
1275,2020-11-16 09:20:40,coffee,A
1276,2020-11-16 09:21:00,coffee,A
1277,2020-11-16 09:22:44,coffee,B
1278,2020-11-16 09:22:52,coffee,B
1279,2020-11-16 09:25:27,coffee,C
1280,2020-11-16 09:27:11,coffee,A
1281,2020-11-16 09:28:36,soda,B
1282,2020-11-16 09:28:54,soda,A
1283,2020-11-16 09:31:21,coffee,D
1284,2020-11-16 09:32:20,coffee,B
1285,2020-11-16 09:32:46,coffee,D
1286,2020-11-16 09:36:16,coffee,C
1287,2020-11-16 09:36:55,soda,B
1288,2020-11-16 09:37:00,coffee,C
1289,2020-11-16 09:38:43,soda,A
1290,2020-11-16 09:39:44,coffee,B
1291,2020-11-16 09:40:37,coffee,C
1292,2020-11-16 09:41:16,coffee,A
1293,2020-11-16 09:43:55,coffee,A
1294,2020-11-16 09:44:06,coffee,D
1295,2020-11-16 09:45:39,coffee,C
1296,2020-11-16 09:47:41,coffee,A
1297,2020-11-16 09:49:45,coffee,A
1298,2020-11-16 09:50:35,coffee,D
1299,2020-11-16 09:53:35,coffee,D
1300,2020-11-16 09:54:00,coffee,D
1301,2020-11-16 09:54:09,coffee,C
1302,2020-11-16 09:55:14,coffee,C
1303,2020-11-16 09:55:42,coffee,B
1304,2020-11-16 09:56:35,coffee,C
1305,2020-11-16 09:57:41,soda,C
1306,2020-11-16 09:58:34,coffee,D
1307,2020-11-16 09:59:14,soda,B
1308,2020-11-16 10:00:34,coffee,B
1309,2020-11-16 10:04:46,soda,D
1310,2020-11-16 10:05:16,coffee,B
1311,2020-11-16 10:05:51,soda,D
1312,2020-11-16 10:07:29,coffee,A
1313,2020-11-16 10:08:18,coffee,B
1314,2020-11-16 10:08:50,coffee,A
1315,2020-11-16 10:09:47,coffee,C
1316,2020-11-16 10:12:13,coffee,D
1317,2020-11-16 10:13:53,coffee,D
1318,2020-11-16 10:15:35,coffee,D
1319,2020-11-16 10:17:34,coffee,D
1320,2020-11-16 10:17:37,soda,B
1321,2020-11-16 10:18:58,soda,A
1322,2020-11-16 10:19:43,coffee,D
1323,2020-11-16 10:27:21,coffee,C
1324,2020-11-16 10:27:52,coffee,B
1325,2020-11-16 10:29:42,coffee,C
1326,2020-11-16 10:30:07,coffee,C
1327,2020-11-16 10:30:14,coffee,B
1328,2020-11-16 10:35:54,coffee,B
1329,2020-11-16 10:36:07,coffee,B
1330,2020-11-16 10:37:31,coffee,B
1331,2020-11-16 10:38:55,coffee,C
1332,2020-11-16 10:40:37,coffee,C
1333,2020-11-16 10:43:50,soda,B
1334,2020-11-16 10:45:41,coffee,D
1335,2020-11-16 10:45:42,soda,D
1336,2020-11-16 10:49:16,soda,D
1337,2020-11-16 10:49:47,coffee,A
1338,2020-11-16 10:50:14,coffee,A
1339,2020-11-16 10:50:31,coffee,C
1340,2020-11-16 10:50:46,coffee,B
